,Codigo,Memoria Ram,Fecha,Precio,Almacenamiento,Nombre,Modelo,Procesador
2112,30C55LA,16 GB de RAM DDR4-2666 MHz (1 x 16 GB),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ TLC M.2 de 512 GB,Notebook HP ZBook Firefly 14 G7, ZBook Firefly 14 G7,"Intel® Core™ i5-10210U (frecuencia base de 1,6 GHz, hasta 4,2 GHz con tecnología Intel® Turbo Boost, 6 MB de caché L3 y 4 núcleos)"
2113,2P5L7LT,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Disco duro SATA de 1 TB y 5400 RPM,Notebook HP 250 G8, 250 G8,"Intel® Core™ i3-1005G1 (frecuencia base de 1,2 GHz, hasta 3,4 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3 y 2 núcleos)"
2114,3Y7A8LA,8 GB de RAM DDR4-2933 MHz (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,Notebook HP Pavilion Gaming 15-dk1043la, Pavilion Gaming 15-dk1043la,"Intel® Core™ i5-10300H (frecuencia base de 2,5 GHz, hasta 4,5 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2115,2C3C5LA,4 GB de RAM DDR4-2400 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Disco duro SATA de 500 GB y 5400 rpm,Notebook HP 14-ck2096la, 14-ck2096la,"Intel® Celeron® N4020 (frecuencia base de 1,1 GHz, frecuencia de ráfaga de hasta 2,8 GHz, 4 MB de caché L2 y 2 núcleos)"
2116,1A6E9LA,8 GB de SDRAM DDR4-2666 (1 x 8 GB),2021-10-01,Precio no especificado,Disco duro SATA de 1 TB y 5400 RPM,Notebook HP 15-dw2039la, 15-dw2039la,"Intel® Core™ i7-1065G7 (frecuencia base de 1,3 GHz, hasta 3,9 GHz con tecnología Intel® Turbo Boost, 8 MB de caché, 4 núcleos)"
2117,6QW58LA,SDRAM DDR4-2666 de 8 GB (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® de 256 GB,Notebook HP 15-dy1064la, 15-dy1064la,"Intel® Core™ i5-1035G1 (frecuencia base de 1,0 GHz, hasta 3,6 GHz con tecnología Intel® Turbo Boost, 6 MB de caché, 4 núcleos)"
2118,2B129LA,8 GB de SDRAM DDR4-2666 (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido M.2 de 128 GB,Notebook HP Pavilion x360 Convertible 15-dq1003la, Pavilion x360 Convertible 15-dq1003la,"Intel® Core™ i5-10210U (frecuencia base de 1,6 GHz, base de hasta 4,2 GHz con tecnología Intel® Turbo Boost, 6 MB de caché y 4 núcleos)"
2119,2K6V7LA,RAM DDR4-2666 MHz de 8 GB (integrada),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® PCIe® NVMe™ M.2 de 512 GB,Notebook HP ENVY 13-ba1124la, ENVY 13-ba1124la,Procesador no especificado
2120,2Q0D2LT,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Disco duro SATA de 1 TB y 5400 RPM,Notebook HP 348 G7, 348 G7,"Intel® Core™ i5-10210U (frecuencia base de 1,6 GHz, hasta 4,2 GHz con tecnología Intel® Turbo Boost, 6 MB de caché L3 y 4 núcleos)"
2121,2S4Y8LA,16 GB de RAM DDR4-3200 MHz (1 x 16 GB),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ TLC M.2 de 1 TB,Notebook HP ZBook Power G7, ZBook Power G7,"Intel® Core™ i9-10885H (frecuencia base de 2,4 GHz, hasta 5,3 GHz con tecnología Intel® Turbo Boost, 16 MB de caché L3 y 8 núcleos)"
2122,275K7LA,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP Pavilion x360 Convertible 14-dh1032la, Pavilion x360 Convertible 14-dh1032la,"Intel® Core™ i3-10110U (frecuencia base de 2,1 GHz, hasta 4,1 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3 y 2 núcleos)"
2123,2M6M1LA,8 GB de RAM DDR4-2666 MHz (1 x 8 GB),2021-10-01,Precio no especificado,Disco duro SATA de 1 TB y 5400 RPM,Notebook HP 15-da2034la, 15-da2034la,"Intel® Pentium® Gold 6405U (frecuencia base de 2,4 GHz, 2 MB de caché L3, 2 núcleos)"
2124,171V1LA,4 GB de SDRAM DDR4-2666 (1 x 4 GB),2021-10-01,Precio no especificado,Disco duro SATA de 1 TB y 5400 RPM,Notebook HP 14-cf3028la, 14-cf3028la,"Intel® Core™ i5-1035G1 (frecuencia base de 1,0 GHz, hasta 3,6 GHz con tecnología Intel® Turbo Boost, 6 MB de caché L3 y 4 núcleos)"
2125,310H3LA,4 GB de RAM DDR4-2400 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Unidad de estado sólido SATA M.2 de 128 GB,Notebook HP 14-cf2087la, 14-cf2087la,"Intel® Celeron® N4020 (frecuencia base de 1,1 GHz, frecuencia de ráfaga de hasta 2,8 GHz, 4 MB de caché L2 y 2 núcleos)"
2126,8VV69LA,8 GB de SDRAM DDR4-3200 (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,Notebook HP Pavilion x360 Convertible 14-dw0005la, Pavilion x360 Convertible 14-dw0005la,"Intel® Core™ i7-1065G7 (frecuencia base de 1,3 GHz, hasta 3,9 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2127,30A61LA,8 GB de RAM DDR4-3200 MHz (2 x 4 GB),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® PCIe® NVMe™ M.2 de 512 GB,Notebook HP Pavilion 14-dv0001la, Pavilion 14-dv0001la,"Intel® Core™ i5-1135G7 (hasta 4,2 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2128,2K6T1LA,RAM DDR4-2666 MHz de 8 GB (integrada),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP ENVY 13-ba1123la, ENVY 13-ba1123la,"Intel® Core™ i5-1135G7 (hasta 4,2 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2129,9UV60LA,8 GB de SDRAM DDR4-2666 (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP 15-dw2043la, 15-dw2043la,"Intel® Core™ i5-1035G1 (frecuencia base de 1,0 GHz, hasta 3,6 GHz con tecnología Intel® Turbo Boost, 6 MB de caché, 4 núcleos)"
2130,310G1LA,8 GB de RAM DDR4-3200 MHz (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® de 256 GB,Notebook HP Pavilion 14-dv0005la, Pavilion 14-dv0005la,"Intel® Core™ i5-1135G7 (hasta 4,2 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2131,309B1LA,16 GB de RAM DDR4-3200 MHz (1 x 16 GB),2021-10-01,Precio no especificado,Unidad de estado sólido (SSD) PCIe® NVMe™ M.2 de 1 TB,Notebook HP Pavilion 14-dv0002la, Pavilion 14-dv0002la,"Intel® Core™ i7-1165G7 (hasta 4,7 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 4 núcleos)"
2132,151D7LT,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,SATA de 1 TB y 5400 rpm,Notebook HP 240 G7, 240 G7,"Intel® Core™ i3-1005G1 (frecuencia base de 1,2 GHz, hasta 3,4 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3 y 2 núcleos)"
2133,18K56LA,RAM DDR4-2133 MHz de 8 GB (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido M.2 de 256 GB,Notebook HP 15-da1093la, 15-da1093la,"Intel® Pentium® Gold 5405U (frecuencia base de 2,3 GHz, 2 MB de caché y 2 núcleos)"
2134,190G0LA,"12 GB de SDRAM DDR4-2933 (1 x 4 GB, 1 x 8 GB)",2021-10-01,Precio no especificado,Unidad de estado sólido M.2 PCIe® NVMe™ de 512 GB,Notebook HP Pavilion Gaming 16-a0004la, Pavilion Gaming 16-a0004la,"Intel® Core™ i7-10750H (frecuencia base de 2,6 GHz, hasta 5,0 GHz con tecnología Intel® Turbo Boost, 12 MB de caché L3 y 6 núcleos)"
2135,8VV66LA,8 GB de SDRAM DDR4-3200 (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® de 256 GB,Notebook HP Pavilion x360 Convertible 14-dw0002la, Pavilion x360 Convertible 14-dw0002la,"Intel® Core™ i5-1035G1 (frecuencia base de 1,0 GHz, hasta 3,6 GHz con tecnología Intel® Turbo Boost, 6 MB de caché L3 y 4 núcleos)"
2136,2A4P8LA,8 GB de RAM DDR4-2666 MHz (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP 15-dw1051la, 15-dw1051la,"Intel® Core™ i5-10210U (frecuencia base de 1,6 GHz, hasta 4,2 GHz con tecnología Intel® Turbo Boost, 6 MB de caché L3 y 4 núcleos)"
2137,18K57LA,4 GB de RAM DDR4-2133 MHz (1 x 4 GB),2021-10-01,Precio no especificado,Disco duro SATA de 500 GB y 5400 rpm,Notebook HP 15-da1094la, 15-da1094la,"Intel® Pentium® Gold 5405U (frecuencia base de 2,3 GHz, 2 MB de caché y 2 núcleos)"
2138,9UV28LA,8 GB de RAM DDR4-2400 MHz (1 x 8 GB),2021-10-01,Precio no especificado,Disco duro SATA de 1 TB y 5400 RPM,Notebook HP 15-da0083la, 15-da0083la,"Intel® Pentium® Silver N5000 (frecuencia base de 1,1 GHz, frecuencia de ráfaga de hasta 2,7 GHz, 4 MB de caché L2 y 4 núcleos)"
2139,151D9LT,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,SATA de 1 TB y 5400 rpm,Notebook HP 240 G7, 240 G7,"Procesador Intel® Core™ i5-1035G1 con gráficos Intel® UHD (frecuencia base de 1 GHz, hasta 3,6 GHz con tecnología Intel® Turbo Boost, 6 MB de caché y 4 núcleos)"
2140,2B111LA,8 GB de RAM DDR4-2400 MHz (integrada),2021-10-01,Precio no especificado,Unidad de estado sólido PCIe® NVMe™ M.2 de 256 GB,Notebook HP Pavilion 13-an1016la, Pavilion 13-an1016la,"Intel® Core™ i7-1065G7 (frecuencia base de 1,3 GHz, hasta 3,9 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2141,27R70LT,4 GB de SDRAM DDR4-2400 (1 x 4 GB),2021-10-01,Precio no especificado,Disco duro SATA de 500 GB y 5400 rpm,Notebook HP 240 G7 (27R70LT), 240 G7 (27R70LT),"Intel® Celeron® N4100 con gráficos Intel® UHD 600 (frecuencia base de 1,1 GHz, frecuencia de ráfaga de hasta 2,4 GHz, 4 MB de caché y 4 núcleos)"
2142,151D5LT,4 GB de RAM DDR4-2666 MHz (1 x 4 GB),2021-10-01,Precio no especificado,SATA de 1 TB y 5400 rpm,Notebook HP 240 G7, 240 G7,"Intel® Core™ i3-1005G1 (frecuencia base de 1,2 GHz, hasta 3,4 GHz con tecnología Intel® Turbo Boost, 4 MB de caché L3 y 2 núcleos)"
2143,165G0LA,8 GB de SDRAM DDR4-2933 (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® de 512 GB,Notebook HP Pavilion Gaming 16-a0001la, Pavilion Gaming 16-a0001la,"Intel® Core™ i5-10300H (frecuencia base de 2,5 GHz, hasta 4,5 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2144,15F21LA,8 GB de SDRAM DDR4-2933 (1 x 8 GB),2021-10-01,Precio no especificado,Unidad de estado sólido Intel® de 512 GB,Notebook OMEN 15-ek0010la,Notebook OMEN 15-ek0010la,"Intel® Core™ i5-10300H (frecuencia base de 2,5 GHz, hasta 4,5 GHz con tecnología Intel® Turbo Boost, 8 MB de caché L3 y 4 núcleos)"
2145,2000385847649,8GB,2021-10-01,629990,256 GB SSD,HP PAVILION X360 CONVERTIBLE 14-DY0501LA / INTEL® CORE™ I3 / 8GB RAM / 256GB SSD / INTEL UHD GRAPHICS / 14'',PAVILION X360 CONVERTIBLE 14-DY0501LA,Intel Core i3
2146,2000381137980,8GB,2021-10-01,849990,512 GB SSD,"HP PAVILION GAMING LAPTOP 15-EC1024LA / AMD RYZEN™ 7 / 8GB RAM / 512GB SSD / NVIDIA GEFORCE GTX 1650 / 15.6"" FHD",15-EC1024LA,AMD Ryzen™ 7
2147,2000380555501,4GB,2021-10-01,299990,500 GB,"HP 240 G7 / INTEL® CELERON® / 4GB RAM / 500GB / INTEL UHD GRAPHICS 600 / 14""",240 G7,Intel Celeron
2148,2000382168440,12GB,2021-10-01,1199990,512 GB SSD,"HP PAVILION GAMING 16-A0004LA / INTEL® CORE™ I7 / 12GB RAM / 512GB SSD / NVIDIA GEFORCE RTX 2060 / 16.1"" / WINDOWS 10",16-A0004LA,Intel Core i7
2149,2000383032481,8GB,2021-10-01,1249990,256 GB SSD,"MACBOOK PRO M1 / GPU 8C / 8GB RAM / 256GB SSD / 13.3""",Pro,Procesador no especificado
2150,2000385400394,8GB,2021-10-01,749990,512 GB SSD,"ASUS ZENBOOK 14 UM425 / AMD RYZEN™ 7 / 8GB RAM / 512GB SSD / AMD RADEON 7 / 14"" FHD",UM425UAZ-KI021T,AMD Ryzen™ 7
2151,2000383871721,16GB,2021-10-01,859990,512 GB SSD,"ACER NITRO 5 / INTEL® CORE™ I5 / 16GB RAM / 512GB SSD / NVIDIA GEFORCE GTX 1650 / 15.6"" FHD",Nitro 5,Intel Core i5
2152,2000383032436,8GB,2021-10-01,979990,256 GB SSD,"MACBOOK AIR M1 / GPU 7C / 8GB RAM / 256GB SSD / 13.3""",Air M1,Procesador no especificado
2153,2000385588825,4GB,2021-10-01,409990,128 GB SSD,ASUS X515EA-BQ968T / INTEL® CORE™ I3 / 4GB RAM / 128GB SSD / INTEL UHD GRAPHICS / 15.6'' FHD,X515EA-BQ968T,Intel Core i3
2154,2000383032429,8GB,2021-10-01,979990,256 GB SSD,"MACBOOK AIR M1 / GPU 7C / 8GB RAM / 256GB SSD / 13.3""",Air M1,Procesador no especificado
2155,2000385847663,12GB,2021-10-01,999990,512 GB SSD,HP PAVILION GAMING LAPTOP - 15-EC1029LA / AMD RYZEN™ 7 / 12GB RAM / 512GB SSD / NVIDIA GEFORCE GTX 1650 TI / 15.6'' FHD,PAVILION GAMING LAPTOP - 15-EC1029LA,AMD Ryzen™ 7
2156,2000378434023P,8GB,2021-10-01,669990,512 GB SSD,"LENOVO IDEAPAD S340 / INTEL® CORE™ I7 / 8GB RAM / 512GB SSD / INTEL IRIS PLUS GRAPHICS / 14"" HD",Modelo no especificado,Intel Core i7
2157,2000385887492,8GB,2021-10-01,579990,256 GB SSD,HP 348 G7 / INTEL® CORE™ I5 / 8GB RAM / 256GB SSD / 14'',348 G7,Intel Core i5
2158,2000385847632,4GB,2021-10-01,439990,256 GB SSD,HP LAPTOP 14-DQ2026LA / INTEL® CORE™ I3 / 20GB MEMORIA (16GB INTEL OPTANE+4GB RAM) / 256GB SSD / INTEL UHD GRAPHICS /14'' FHD,LAPTOP 14-DQ2026LA,Intel Core i3
2159,2000385135579,8GB,2021-10-01,799990,512 GB SSD,"ASUS TUF GAMING F15 FX506LH / INTEL® CORE™ I5 / 8GB RAM / 512GB SSD / NVIDIA GEFORCE GTX 1650 / 15.6"" FHD",TUF GAMING F15 FX506LH,Intel Core i5
2160,2000385900122,8GB,2021-10-01,779990,512 GB SSD,ASUS TUF GAMING F15 FX506LH / INTEL® CORE™ I5 / 8GB RAM / 512GB SSD / NVIDIA GEFORCE GTX 1650 / 15.6'' FHD,FX506LH-HN110T,Intel Core i5
2161,2000385400387,4GB,2021-10-01,269990,64 GB eMMC,"ASUS E410MA-EK1016T / INTEL® CELERON® / 4GB RAM / 64GB EMMC / INTEL UHD GRAPHICS 600 / 14"" FHD",E410MA-EK1016T,Intel Celeron
2162,2000383032450,8GB,2021-10-01,1199990,512 GB SSD,"MACBOOK AIR M1 / GPU 8C / 8GB RAM / 512GB SSD / 13.3""",Air M1,Procesador no especificado
2163,MPM00027346104,8GB,2021-10-01,499990,512 GB SSD,"NOTEBOOK HP ELITEBOOK X360 1030 G2 13.3', CORE I5, 8GB RAM, 512GB SSD - REACONDICIONADO",1ZE02UP,Intel Core i5
2164,2000383032467,8GB,2021-10-01,1199990,512 GB SSD,"MACBOOK AIR M1 / GPU 8C / 8GB RAM / 512GB SSD / 13.3""",Air M1,Procesador no especificado
2165,2000385135562,4GB,2021-10-01,269990,64 GB eMMC,"ASUS LAPTOP E410MA-EK746T / INTEL® CELERON® / 4GB RAM / 64GB EMMC / INTEL UHD GRAPHICS 600 / 14"" FHD",E410MA-EK746T,Intel Celeron
2166,2000385160687,4GB,2021-10-01,249990,32 GB EMMC,"HP CHROMEBOOK 11A G8 EE / AMD A4 / 4GB RAM / 32GB EMMC / AMD RADEON R4 / 11.6""",CHROMEBOOK,AMD Serie A
2167,2000386953462P,8GB,2021-10-01,719990,512 GB SSD,LENOVO IDEAPAD 5 15ALC05 / AMD RYZEN™ 7 / 8GB RAM / 512GB SSD / AMD RADEON GRAPHICS / 15.6'' FHD,Ideapad 5,AMD Ryzen™ 7
2168,2000387043797,8GB,2021-10-01,1169990,512 GB SSD,ASUS TUF DASH F15 FX516 / INTEL® CORE™ I7 / 8GB RAM / 512GB SSD / NVIDIA GEFORCE RTX 3050 / 15.6'' FHD 144HZ,TUF DASH F15 FX516,Intel Core i7
2169,2000385749783,12GB,2021-10-01,539990,256 GB SSD,ACER ASPIRE 3 / AMD RYZEN™ 3 / 12GB RAM / 256GB SSD / AMD RADEON GRAPHICS / 14'' FHD,Aspire 3,AMD Ryzen™ 3
2170,2000383032504,8GB,2021-10-01,1449990,512 GB SSD,MACBOOK PRO M1 / GPU 8C / 8GB RAM / 512GB SSD / 13.3”,Pro,Procesador no especificado
2171,2000381884181,8GB,2021-10-01,569990,512 GB SSD,DELL INSPIRON 15 3505 / AMD RYZEN™ 5 / 8GB RAM / 512GB SSD / AMD RADEON VEGA 8 / 15.6” FHD,Inspiron 3505,AMD Ryzen™ 5
2172,2000387061067,12GB,2021-10-01,769990,1 TB + 128 GB SSD,ACER NITRO 5 / AMD RYZEN™ 5 / 12GB RAM / 1TB+128GB SSD / NVIDIA GEFORCE GTX 1650 / 15.6'' FHD,Nitro 5,AMD Ryzen™ 5
2173,2000385847625,8GB,2021-10-01,829990,512 GB SSD,HP PAVILION AERO LAPTOP 13-BE0501LA / AMD RYZEN™ 5 / 8GB RAM / 512GB SSD / AMD RADEON GRAPHICS / 13.3'',PAVILION AERO LAPTOP 13-BE0501LA,AMD Ryzen™ 5
2174,2000387011512P,8GB,2021-10-01,999990,512 GB SSD,HP PAVILION X360 CONVERTIBLE 15-ER0521LA / INTEL® CORE™ I5 / 8GB RAM / 512GB SSD / INTEL IRIS XE / 15.6'' FHD,PAVILION X360 CONVERTIBLE 15-ER0521LA,Intel Core i5
2175,2000385850595,4GB,2021-10-01,209990,32 GB EMMC,ACER C733 / INTEL® CELERON® / 4GB RAM / 32GB EMMC / INTEL UHD GRAPHICS / 11.6'',C733,Intel Celeron
2176,2000385605430,4GB,2021-10-01,299990,64 GB eMMC,LENOVO IDEAPAD 1 14ADA05 / AMD 3020E / 4GB RAM / 64GB EMMC / AMD RADEON GRAPHICS / 14'',1 14ADA05,Procesador no especificado
2177,2000386293094,8GB,2021-10-01,679990,256 GB SSD,LENOVO IDEAPAD FLEX 5 / AMD RYZEN™ 5 / 8GB RAM / 256GB SSD / AMD RADEON GRAPHICS / 14'' FHD,IdeaPad Flex 5,AMD Ryzen™ 5
2178,2000385847670,8GB,2021-10-01,729990,512 GB SSD,HP PAVILION LAPTOP 15-EH0010LA / AMD RYZEN™ 7 / 8GB RAM / 512GB SSD / AMD RADEON GRAPHICS / 15.6'' FHD,PAVILION LAPTOP 15-EH0010LA,AMD Ryzen™ 7
2179,2000385989066,8GB,2021-10-01,669990,512 GB SSD,HONOR MAGICBOOK / INTEL® CORE™ I5 / 8GB RAM / 512GB SSD / 14'',MAGICBOOK,Intel Core i5
2180,2000385050117,8GB,2021-10-01,749990,512 GB SSD,"ASUS ZENBOOK 14 UM425UA-AM227T / AMD RYZEN™ 7 / 8GB RAM / 512GB SSD / AMD RADEON R7 GRAPHICS / 14"" FHD",UM425UA,AMD Ryzen™ 7
2181,2000385545354,8GB,2021-10-01,699990,512 GB SSD,DELL INSPIRON 5415 / AMD RYZEN™ 5 / 8GB RAM / 512GB SSD / AMD RADEON GRAPHICS / 14'' FHD,Inspiron 5415,AMD Ryzen™ 5
2182,2000380358683,16GB,2021-10-01,2299990,512 GB SSD,"MACBOOK PRO T.BAR MWP42CI/A / INTEL® CORE™ I5 / 16GB RAM / 512GB SSD / INTEL IRIS PLUS / 13.3""",Pro,Intel Core i5
2183,2000380358676,16GB,2021-10-01,1999990,1 TB SSD,"MACBOOK PRO T.BAR MWP52CI/A / INTEL® CORE™ I5 / 16GB RAM / 1TB SSD / INTEL IRIS PLUS / 13.3""",Pro T.BAR MWP52CI/A,Intel Core i5
2184,2000384564219,8GB,2021-10-01,679990,512 GB SSD,HUAWEI MATEBOOK D14 / INTEL® CORE™ I5 / 8GB RAM / 512GB SSD / INTEL UHD 620 / 14'',Matebook D14,Intel Core i5
2185,2000385472667,4GB,2021-10-01,509990,256 GB SSD,ACER SPIN 3 / AMD RYZEN™ 3 / 4GB RAM / 256GB SSD / AMD RADEON GRAPHICS / 14'' FHD,Spin 3,AMD Ryzen™ 3
2186,2000385924098,16GB,2021-10-01,1349990,512 GB SSD,ACER NITRO 5 / INTEL® CORE™ I7 / 16GB RAM / 512GB SSD / NVIDIA GEFORCE RTX 3050TI / 17.3'' FHD,Nitro 5,Intel Core i7
2187,2000383567761,16GB,2021-10-01,949990,512 GB SSD,ASUS ZENBOOK 13 OLED UX325EA / INTEL® CORE™ I7 / 16GB RAM / 512GB SSD / INTEL IRIS XE / 13.3'' FHD,ZENBOOK 13 OLED UX325EA,Intel Core i7
2188,2000387021412P,8GB,2021-10-01,1199990,256 GB SSD,LENOVO YOGA C940-14IIL / INTEL® CORE™ I5 / 8GB RAM / 256GB SSD / INTEL IRIS PLUS / 14'' FHD,Yoga C940-14IIL,Intel Core i5
2189,2000383803371,4GB,2021-10-01,489990,256 GB SSD,"HP PAVILION X360 CONVERTIBLE 14-DY0002LA / INTEL® PENTIUM™GOLD / 4GB RAM / 256GB SSD / INTEL UHD GRAPHICS / 14""",PAVILION X360 CONVERTIBLE 14-DY0002LA,Intel Pentium
2190,2000385777335,4GB,2021-10-01,549990,256 GB SSD,HP LAPTOP 14-CF2051LA / INTEL® CORE™ I3 / 20GB MEMORIA (16GB INTEL OPTANE + 4GB RAM) / 256GB SSD / INTEL UHD GRAPHICS / 14'',LAPTOP 14-CF2051LA,Intel Core i3
2191,2000385146407,8GB,2021-10-01,679990,256 GB SSD,"LENOVO YOGA C740 / INTEL® CORE™ I5 / 8GB RAM / 256GB SSD / 15.6"" FHD",Yoga C740,Intel Core i5
2192,2000385401100,12GB,2021-10-01,449990,256 GB SSD,"ACER ASPIRE 3 / AMD ATHLON™ / 12GB RAM / 256GB SSD / AMD RADEON GRAPHICS / 14"" FHD",Aspire 3,AMD Athlon
2193,2000385223849,8GB,2021-10-01,719990,256 GB SSD,"DELL INSPIRON 15 3501 / INTEL® CORE™ I7 / 8GB RAM / 256GB SSD / INTEL IRIS XE / 15.6"" FHD",Inspiron 15 3501,Intel Core i7
2194,2000385948094,8GB,2021-10-01,559990,256 GB SSD,HUAWEI MATEBOOK D14 / INTEL® CORE™ I3 / 8GB RAM / 256GB SSD / INTEL UHD GRAPHICS 620 / 14'',Matebook D14,Intel Core i3
2195,MPM00032729042,12GB,2021-10-01,899990,1 TB + 128 GB SSD,"NOTEBOOK HP 15-DW1064LA INTEL I7 / 10510U / 12GB 1TB+128 SSD / M2 GEFORCE MX130 / 2GB / 15,6'",15-dw1064la,Intel Core i7
2196,2000385948308,8GB,2021-10-01,539990,256 GB SSD,HUAWEI MATEBOOK D15 / INTEL® CORE™ I3 / 8GB RAM / 256GB SSD / INTEL UHD GRAPHICS 620 / 15.6'',Matebook D15,Intel Core i3
2197,2000382321111,8GB,2021-10-01,769990,512 GB SSD,"LENOVO IDEAPAD S540 / INTEL® CORE™ I5 / 8GB RAM / 512GB SSD / 13.3"" QHD",IDEAPAD S540,Intel Core i5
2198,2000385918295,8GB,2021-10-01,1239990,512 GB SSD,LENOVO LEGION 5 / AMD RYZEN™ 5 / 8GB RAM / 512GB SSD / NVIDIA GEFORCE RTX 3060 / 15.6'' FHD,Legion 5,AMD Ryzen™ 5
2199,2000385545347,8GB,2021-10-01,779990,256 GB SSD,DELL INSPIRON 5310 / INTEL® CORE™ I5 / 8GB RAM / 256GB SSD / INTEL IRIS XE / 13.3'' FHD+,Inspiron 5310,Intel Core i5
2200,2000384495025,16GB,2021-10-01,1149990,512 GB SSD,"ASUS ROG ZEPHYRUS G14 GA401QC / AMD RYZEN™ 7 / 16GB RAM / 512GB SSD / NVIDIA® GEFORCE RTX™ 3050 / 14"" FHD",ROG ZEPHYRUS G14 GA401QC,AMD Ryzen™ 7
2201,2317893,8GB,2021-10-01,719990,256 GB,HP PAVILION GAMING 15-DK1056WM / INTEL CORE I5-10300H / 8GB RAM / 256GB SSD / NVIDIA GEFORCE GTX 1650 4GB / TPM,15-DK1056WM,Intel Core i5
2202,2000380207530,12GB,2021-10-01,829990,1 TB + 128 GB SSD,"ACER NITRO 5 AN515 / INTEL® CORE™ I5 / 12GB RAM / 1TB + 128GB SSD / NVIDIA GEFORCE GTX 1650 / 15.6""",Nitro 5 AN515,Intel Core i5
2203,2000384580967,8GB,2021-10-01,799990,256 GB SSD,"ACER SPIN 3 / INTEL® CORE™ I5 / 8GB RAM / 256GB SSD / INTEL IRIS XE / 13.3""",Spin 3,Intel Core i5
2204,2000383487335,8GB,2021-10-01,819990,256 GB SSD,"HP 15-DK1028LA / INTEL® CORE™ I5 / 24GB MEMORIA (16GB INTEL® OPTANE + 8GB RAM)/256GB SSD/NVIDIA GEFORCE GTX 1050/15.6"" FHD",15-DK1028LA,Intel Core i5
2205,2000385847687,16GB,2021-10-01,819990,512 GB SSD,HP PAVILION LAPTOP 15-EH0011LA / AMD RYZEN™ 7 / 16GB RAM / 512GB SSD / AMD RADEON GRAPHICS / 15.6'' FHD,PAVILION LAPTOP 15-EH0011LA,AMD Ryzen™ 7
2206,2000385264774,16GB,2021-10-01,1549990,512 GB SSD,HP ZBOOK FIREFLY 14 G8 / INTEL® CORE™ I7 / 16GB RAM / 512GB SSD / NVIDIA T500 / 14'' FHD,Firefly,Intel Core i7
2207,2000382285017,16GB,2021-10-01,1599990,1 TB SSD,LENOVO YOGA SLIM 9I / INTEL® CORE™ I7 / 16GB RAM / 1TB SSD / INTEL IRIS XE / 14” 4K,Yoga Slim 9I,Intel Core i7
2208,2000385925286,16GB,2021-10-01,1199990,1 TB SSD,LENOVO IDEAPAD 5 PRO / AMD RYZEN™ 7 / 16GB RAM / 1TB SSD / NVIDIA GEFORCE GTX 1650 / 16'' WQXGA,Ideapad 5 Pro,AMD Ryzen™ 7
